age,triangle,sex,time,count
12,Upper,Male,2011,0
13,Lower,Male,2011,0
13,Upper,Male,2011,0
14,Lower,Male,2011,0
14,Upper,Male,2011,1
15,Lower,Male,2011,0
15,Upper,Male,2011,0
16,Lower,Male,2011,0
16,Upper,Male,2011,2
17,Lower,Male,2011,1
17,Upper,Male,2011,4
18,Lower,Male,2011,1
18,Upper,Male,2011,3
19,Lower,Male,2011,1
19,Upper,Male,2011,2
20,Lower,Male,2011,1
20,Upper,Male,2011,2
21,Lower,Male,2011,2
21,Upper,Male,2011,0
22,Lower,Male,2011,1
22,Upper,Male,2011,0
23,Lower,Male,2011,0
23,Upper,Male,2011,1
24,Lower,Male,2011,0
24,Upper,Male,2011,0
25,Lower,Male,2011,0
25,Upper,Male,2011,2
26,Lower,Male,2011,0
26,Upper,Male,2011,0
27,Lower,Male,2011,0
27,Upper,Male,2011,0
28,Lower,Male,2011,0
28,Upper,Male,2011,2
29,Lower,Male,2011,1
29,Upper,Male,2011,0
30,Lower,Male,2011,0
30,Upper,Male,2011,0
31,Lower,Male,2011,0
31,Upper,Male,2011,1
32,Lower,Male,2011,1
32,Upper,Male,2011,1
33,Lower,Male,2011,0
33,Upper,Male,2011,0
34,Lower,Male,2011,0
34,Upper,Male,2011,1
35,Lower,Male,2011,1
35,Upper,Male,2011,1
36,Lower,Male,2011,0
36,Upper,Male,2011,1
37,Lower,Male,2011,0
37,Upper,Male,2011,0
38,Lower,Male,2011,3
38,Upper,Male,2011,0
39,Lower,Male,2011,0
39,Upper,Male,2011,0
40,Lower,Male,2011,1
40,Upper,Male,2011,0
41,Lower,Male,2011,2
41,Upper,Male,2011,1
42,Lower,Male,2011,1
42,Upper,Male,2011,0
43,Lower,Male,2011,1
43,Upper,Male,2011,0
44,Lower,Male,2011,0
44,Upper,Male,2011,1
45,Lower,Male,2011,1
45,Upper,Male,2011,1
46,Lower,Male,2011,6
46,Upper,Male,2011,2
47,Lower,Male,2011,2
47,Upper,Male,2011,2
48,Lower,Male,2011,3
48,Upper,Male,2011,1
49,Lower,Male,2011,3
49,Upper,Male,2011,1
50,Lower,Male,2011,0
50,Upper,Male,2011,1
51,Lower,Male,2011,1
51,Upper,Male,2011,2
52,Lower,Male,2011,2
52,Upper,Male,2011,1
53,Lower,Male,2011,3
53,Upper,Male,2011,1
54,Lower,Male,2011,5
54,Upper,Male,2011,3
55,Lower,Male,2011,2
55,Upper,Male,2011,4
56,Lower,Male,2011,2
56,Upper,Male,2011,2
57,Lower,Male,2011,0
57,Upper,Male,2011,1
58,Lower,Male,2011,2
58,Upper,Male,2011,1
59,Lower,Male,2011,2
59,Upper,Male,2011,2
60,Lower,Male,2011,1
60,Upper,Male,2011,0
61,Lower,Male,2011,3
61,Upper,Male,2011,2
62,Lower,Male,2011,4
62,Upper,Male,2011,2
63,Lower,Male,2011,3
63,Upper,Male,2011,4
64,Lower,Male,2011,1
64,Upper,Male,2011,4
65,Lower,Male,2011,1
65,Upper,Male,2011,1
66,Lower,Male,2011,5
66,Upper,Male,2011,1
67,Lower,Male,2011,2
67,Upper,Male,2011,1
68,Lower,Male,2011,4
68,Upper,Male,2011,3
69,Lower,Male,2011,9
69,Upper,Male,2011,2
70,Lower,Male,2011,0
70,Upper,Male,2011,6
71,Lower,Male,2011,1
71,Upper,Male,2011,5
72,Lower,Male,2011,6
72,Upper,Male,2011,1
73,Lower,Male,2011,2
73,Upper,Male,2011,5
74,Lower,Male,2011,4
74,Upper,Male,2011,4
75,Lower,Male,2011,5
75,Upper,Male,2011,2
76,Lower,Male,2011,7
76,Upper,Male,2011,5
77,Lower,Male,2011,2
77,Upper,Male,2011,4
78,Lower,Male,2011,0
78,Upper,Male,2011,3
79,Lower,Male,2011,2
79,Upper,Male,2011,2
80,Lower,Male,2011,0
80,Upper,Male,2011,1
81,Lower,Male,2011,3
81,Upper,Male,2011,3
82,Lower,Male,2011,3
82,Upper,Male,2011,3
83,Lower,Male,2011,2
83,Upper,Male,2011,5
84,Lower,Male,2011,2
84,Upper,Male,2011,1
85,Lower,Male,2011,1
85,Upper,Male,2011,2
86,Lower,Male,2011,0
86,Upper,Male,2011,0
87,Lower,Male,2011,1
87,Upper,Male,2011,1
88,Lower,Male,2011,0
88,Upper,Male,2011,0
89,Lower,Male,2011,0
89,Upper,Male,2011,0
90,Lower,Male,2011,1
90,Upper,Male,2011,1
91,Lower,Male,2011,0
91,Upper,Male,2011,0
92,Lower,Male,2011,0
92,Upper,Male,2011,0
93,Lower,Male,2011,0
93,Upper,Male,2011,0
94,Lower,Male,2011,0
94,Upper,Male,2011,0
95,Lower,Male,2011,0
95,Upper,Male,2011,0
96,Lower,Male,2011,0
96,Upper,Male,2011,0
97,Lower,Male,2011,0
97,Upper,Male,2011,0
98,Lower,Male,2011,0
98,Upper,Male,2011,0
99,Lower,Male,2011,0
99,Upper,Male,2011,0
100+,Lower,Male,2011,0
100+,Upper,Male,2011,0
0,Lower,Female,2012,3
0,Upper,Female,2012,0
1,Lower,Female,2012,0
1,Upper,Female,2012,0
2,Lower,Female,2012,0
2,Upper,Female,2012,0
3,Lower,Female,2012,0
3,Upper,Female,2012,0
4,Lower,Female,2012,0
4,Upper,Female,2012,0
5,Lower,Female,2012,0
5,Upper,Female,2012,0
6,Lower,Female,2012,0
6,Upper,Female,2012,0
7,Lower,Female,2012,0
7,Upper,Female,2012,0
8,Lower,Female,2012,0
8,Upper,Female,2012,1
9,Lower,Female,2012,0
9,Upper,Female,2012,0
10,Lower,Female,2012,0
10,Upper,Female,2012,0
11,Lower,Female,2012,0
11,Upper,Female,2012,0
12,Lower,Female,2012,0
12,Upper,Female,2012,0
13,Lower,Female,2012,0
13,Upper,Female,2012,0
14,Lower,Female,2012,0
14,Upper,Female,2012,0
15,Lower,Female,2012,0
15,Upper,Female,2012,0
16,Lower,Female,2012,0
16,Upper,Female,2012,0
17,Lower,Female,2012,0
17,Upper,Female,2012,0
18,Lower,Female,2012,0
18,Upper,Female,2012,0
19,Lower,Female,2012,0
19,Upper,Female,2012,2
20,Lower,Female,2012,0
20,Upper,Female,2012,0
21,Lower,Female,2012,1
21,Upper,Female,2012,0
22,Lower,Female,2012,0
22,Upper,Female,2012,0
23,Lower,Female,2012,1
23,Upper,Female,2012,1
24,Lower,Female,2012,0
24,Upper,Female,2012,0
25,Lower,Female,2012,0
25,Upper,Female,2012,0
26,Lower,Female,2012,0
26,Upper,Female,2012,0
27,Lower,Female,2012,0
27,Upper,Female,2012,0
28,Lower,Female,2012,0
28,Upper,Female,2012,0
29,Lower,Female,2012,0
29,Upper,Female,2012,0
30,Lower,Female,2012,0
30,Upper,Female,2012,0
31,Lower,Female,2012,0
31,Upper,Female,2012,1
32,Lower,Female,2012,1
32,Upper,Female,2012,0
33,Lower,Female,2012,0
33,Upper,Female,2012,1
34,Lower,Female,2012,0
34,Upper,Female,2012,0
35,Lower,Female,2012,0
35,Upper,Female,2012,1
36,Lower,Female,2012,0
36,Upper,Female,2012,0
37,Lower,Female,2012,1
37,Upper,Female,2012,0
38,Lower,Female,2012,0
38,Upper,Female,2012,0
39,Lower,Female,2012,0
39,Upper,Female,2012,0
40,Lower,Female,2012,0
40,Upper,Female,2012,0
41,Lower,Female,2012,0
41,Upper,Female,2012,0
42,Lower,Female,2012,1
42,Upper,Female,2012,1
43,Lower,Female,2012,0
43,Upper,Female,2012,0
44,Lower,Female,2012,1
44,Upper,Female,2012,1
45,Lower,Female,2012,0
45,Upper,Female,2012,1
46,Lower,Female,2012,0
46,Upper,Female,2012,1
47,Lower,Female,2012,0
47,Upper,Female,2012,1
48,Lower,Female,2012,0
48,Upper,Female,2012,0
49,Lower,Female,2012,1
49,Upper,Female,2012,1
50,Lower,Female,2012,2
50,Upper,Female,2012,1
51,Lower,Female,2012,0
51,Upper,Female,2012,0
52,Lower,Female,2012,1
52,Upper,Female,2012,0
53,Lower,Female,2012,0
53,Upper,Female,2012,1
54,Lower,Female,2012,2
54,Upper,Female,2012,3
55,Lower,Female,2012,0
55,Upper,Female,2012,0
56,Lower,Female,2012,2
56,Upper,Female,2012,2
57,Lower,Female,2012,0
57,Upper,Female,2012,0
58,Lower,Female,2012,3
58,Upper,Female,2012,3
59,Lower,Female,2012,1
59,Upper,Female,2012,4
60,Lower,Female,2012,2
60,Upper,Female,2012,1
61,Lower,Female,2012,2
61,Upper,Female,2012,1
62,Lower,Female,2012,4
62,Upper,Female,2012,1
63,Lower,Female,2012,2
63,Upper,Female,2012,0
64,Lower,Female,2012,3
64,Upper,Female,2012,0
65,Lower,Female,2012,1
65,Upper,Female,2012,2
66,Lower,Female,2012,2
66,Upper,Female,2012,2
67,Lower,Female,2012,1
67,Upper,Female,2012,1
68,Lower,Female,2012,1
68,Upper,Female,2012,2
69,Lower,Female,2012,2
69,Upper,Female,2012,2
70,Lower,Female,2012,4
70,Upper,Female,2012,5
71,Lower,Female,2012,4
71,Upper,Female,2012,2
72,Lower,Female,2012,2
72,Upper,Female,2012,4
73,Lower,Female,2012,2
73,Upper,Female,2012,3
74,Lower,Female,2012,2
74,Upper,Female,2012,3
75,Lower,Female,2012,2
75,Upper,Female,2012,1
76,Lower,Female,2012,3
76,Upper,Female,2012,6
77,Lower,Female,2012,3
77,Upper,Female,2012,2
78,Lower,Female,2012,1
78,Upper,Female,2012,3
79,Lower,Female,2012,4
79,Upper,Female,2012,1
80,Lower,Female,2012,4
80,Upper,Female,2012,4
81,Lower,Female,2012,3
81,Upper,Female,2012,0
82,Lower,Female,2012,7
82,Upper,Female,2012,3
83,Lower,Female,2012,2
83,Upper,Female,2012,4
84,Lower,Female,2012,3
84,Upper,Female,2012,0
85,Lower,Female,2012,0
85,Upper,Female,2012,3
86,Lower,Female,2012,1
86,Upper,Female,2012,2
87,Lower,Female,2012,1
87,Upper,Female,2012,4
88,Lower,Female,2012,1
88,Upper,Female,2012,2
89,Lower,Female,2012,1
89,Upper,Female,2012,0
90,Lower,Female,2012,1
90,Upper,Female,2012,1
91,Lower,Female,2012,0
91,Upper,Female,2012,0
92,Lower,Female,2012,0
92,Upper,Female,2012,0
93,Lower,Female,2012,2
93,Upper,Female,2012,0
94,Lower,Female,2012,1
94,Upper,Female,2012,0
95,Lower,Female,2012,0
95,Upper,Female,2012,1
96,Lower,Female,2012,1
96,Upper,Female,2012,0
97,Lower,Female,2012,0
97,Upper,Female,2012,0
98,Lower,Female,2012,0
98,Upper,Female,2012,0
99,Lower,Female,2012,0
99,Upper,Female,2012,0
100+,Lower,Female,2012,0
100+,Upper,Female,2012,0
0,Lower,Male,2012,4
0,Upper,Male,2012,0
1,Lower,Male,2012,0
1,Upper,Male,2012,1
2,Lower,Male,2012,0
2,Upper,Male,2012,0
3,Lower,Male,2012,0
3,Upper,Male,2012,0
4,Lower,Male,2012,0
4,Upper,Male,2012,0
5,Lower,Male,2012,0
5,Upper,Male,2012,0
6,Lower,Male,2012,0
6,Upper,Male,2012,0
7,Lower,Male,2012,0
7,Upper,Male,2012,0
8,Lower,Male,2012,0
8,Upper,Male,2012,0
9,Lower,Male,2012,0
9,Upper,Male,2012,0
10,Lower,Male,2012,0
10,Upper,Male,2012,0
11,Lower,Male,2012,0
11,Upper,Male,2012,0
12,Lower,Male,2012,0
12,Upper,Male,2012,0
13,Lower,Male,2012,1
13,Upper,Male,2012,0
14,Lower,Male,2012,0
14,Upper,Male,2012,0
15,Lower,Male,2012,1
15,Upper,Male,2012,0
16,Lower,Male,2012,0
16,Upper,Male,2012,0
17,Lower,Male,2012,0
17,Upper,Male,2012,1
18,Lower,Male,2012,0
18,Upper,Male,2012,1
19,Lower,Male,2012,1
19,Upper,Male,2012,1
20,Lower,Male,2012,1
20,Upper,Male,2012,0
21,Lower,Male,2012,1
21,Upper,Male,2012,4
22,Lower,Male,2012,0
22,Upper,Male,2012,1
23,Lower,Male,2012,0
23,Upper,Male,2012,0
24,Lower,Male,2012,0
24,Upper,Male,2012,2
25,Lower,Male,2012,2
25,Upper,Male,2012,0
26,Lower,Male,2012,1
26,Upper,Male,2012,1
27,Lower,Male,2012,1
27,Upper,Male,2012,1
28,Lower,Male,2012,0
28,Upper,Male,2012,0
29,Lower,Male,2012,0
29,Upper,Male,2012,1
30,Lower,Male,2012,1
30,Upper,Male,2012,0
31,Lower,Male,2012,2
31,Upper,Male,2012,1
32,Lower,Male,2012,0
32,Upper,Male,2012,0
33,Lower,Male,2012,0
33,Upper,Male,2012,0
34,Lower,Male,2012,0
34,Upper,Male,2012,1
35,Lower,Male,2012,0
35,Upper,Male,2012,0
36,Lower,Male,2012,0
36,Upper,Male,2012,1
37,Lower,Male,2012,1
37,Upper,Male,2012,1
38,Lower,Male,2012,0
38,Upper,Male,2012,0
39,Lower,Male,2012,0
39,Upper,Male,2012,1
40,Lower,Male,2012,0
40,Upper,Male,2012,0
41,Lower,Male,2012,3
41,Upper,Male,2012,1
42,Lower,Male,2012,2
42,Upper,Male,2012,2
43,Lower,Male,2012,2
43,Upper,Male,2012,0
44,Lower,Male,2012,2
44,Upper,Male,2012,0
45,Lower,Male,2012,1
45,Upper,Male,2012,2
46,Lower,Male,2012,1
46,Upper,Male,2012,1
47,Lower,Male,2012,0
47,Upper,Male,2012,2
48,Lower,Male,2012,0
48,Upper,Male,2012,2
49,Lower,Male,2012,0
49,Upper,Male,2012,1
50,Lower,Male,2012,0
50,Upper,Male,2012,5
51,Lower,Male,2012,1
51,Upper,Male,2012,2
52,Lower,Male,2012,0
52,Upper,Male,2012,3
53,Lower,Male,2012,2
53,Upper,Male,2012,1
54,Lower,Male,2012,0
54,Upper,Male,2012,1
55,Lower,Male,2012,2
55,Upper,Male,2012,1
56,Lower,Male,2012,0
56,Upper,Male,2012,1
57,Lower,Male,2012,2
57,Upper,Male,2012,2
58,Lower,Male,2012,0
58,Upper,Male,2012,5
59,Lower,Male,2012,0
59,Upper,Male,2012,3
60,Lower,Male,2012,5
60,Upper,Male,2012,2
61,Lower,Male,2012,0
61,Upper,Male,2012,3
62,Lower,Male,2012,4
62,Upper,Male,2012,1
63,Lower,Male,2012,4
63,Upper,Male,2012,4
64,Lower,Male,2012,1
64,Upper,Male,2012,5
65,Lower,Male,2012,7
65,Upper,Male,2012,3
66,Lower,Male,2012,4
66,Upper,Male,2012,6
67,Lower,Male,2012,10
67,Upper,Male,2012,2
68,Lower,Male,2012,3
68,Upper,Male,2012,3
69,Lower,Male,2012,2
69,Upper,Male,2012,4
70,Lower,Male,2012,1
70,Upper,Male,2012,4
71,Lower,Male,2012,4
71,Upper,Male,2012,4
72,Lower,Male,2012,6
72,Upper,Male,2012,7
73,Lower,Male,2012,6
73,Upper,Male,2012,3
74,Lower,Male,2012,4
74,Upper,Male,2012,5
75,Lower,Male,2012,7
75,Upper,Male,2012,2
76,Lower,Male,2012,4
76,Upper,Male,2012,2
77,Lower,Male,2012,1
77,Upper,Male,2012,2
78,Lower,Male,2012,3
78,Upper,Male,2012,9
79,Lower,Male,2012,2
79,Upper,Male,2012,4
80,Lower,Male,2012,2
80,Upper,Male,2012,1
81,Lower,Male,2012,2
81,Upper,Male,2012,2
82,Lower,Male,2012,2
82,Upper,Male,2012,2
83,Lower,Male,2012,3
83,Upper,Male,2012,2
84,Lower,Male,2012,2
84,Upper,Male,2012,2
85,Lower,Male,2012,1
85,Upper,Male,2012,0
86,Lower,Male,2012,1
86,Upper,Male,2012,1
87,Lower,Male,2012,0
87,Upper,Male,2012,3
88,Lower,Male,2012,0
88,Upper,Male,2012,2
89,Lower,Male,2012,0
89,Upper,Male,2012,0
90,Lower,Male,2012,0
90,Upper,Male,2012,0
91,Lower,Male,2012,0
91,Upper,Male,2012,0
92,Lower,Male,2012,0
92,Upper,Male,2012,0
93,Lower,Male,2012,0
93,Upper,Male,2012,0
94,Lower,Male,2012,0
94,Upper,Male,2012,0
95,Lower,Male,2012,0
95,Upper,Male,2012,0
96,Lower,Male,2012,0
96,Upper,Male,2012,0
97,Lower,Male,2012,0
97,Upper,Male,2012,0
98,Lower,Male,2012,0
98,Upper,Male,2012,0
99,Lower,Male,2012,0
99,Upper,Male,2012,0
100+,Lower,Male,2012,0
100+,Upper,Male,2012,0
0,Lower,Female,2013,2
0,Upper,Female,2013,0
1,Lower,Female,2013,0
1,Upper,Female,2013,1
2,Lower,Female,2013,0
2,Upper,Female,2013,0
3,Lower,Female,2013,0
3,Upper,Female,2013,0
4,Lower,Female,2013,0
4,Upper,Female,2013,0
5,Lower,Female,2013,0
5,Upper,Female,2013,0
6,Lower,Female,2013,0
6,Upper,Female,2013,0
7,Lower,Female,2013,0
7,Upper,Female,2013,0
8,Lower,Female,2013,0
8,Upper,Female,2013,0
9,Lower,Female,2013,0
9,Upper,Female,2013,0
10,Lower,Female,2013,0
10,Upper,Female,2013,0
11,Lower,Female,2013,1
11,Upper,Female,2013,0
12,Lower,Female,2013,0
12,Upper,Female,2013,0
13,Lower,Female,2013,0
13,Upper,Female,2013,0
14,Lower,Female,2013,1
14,Upper,Female,2013,0
15,Lower,Female,2013,0
15,Upper,Female,2013,1
16,Lower,Female,2013,0
16,Upper,Female,2013,1
17,Lower,Female,2013,0
17,Upper,Female,2013,3
18,Lower,Female,2013,0
18,Upper,Female,2013,1
19,Lower,Female,2013,0
19,Upper,Female,2013,0
20,Lower,Female,2013,0
20,Upper,Female,2013,0
21,Lower,Female,2013,0
21,Upper,Female,2013,0
22,Lower,Female,2013,0
22,Upper,Female,2013,1
23,Lower,Female,2013,0
23,Upper,Female,2013,0
24,Lower,Female,2013,0
24,Upper,Female,2013,1
25,Lower,Female,2013,0
25,Upper,Female,2013,0
26,Lower,Female,2013,0
26,Upper,Female,2013,0
27,Lower,Female,2013,0
27,Upper,Female,2013,0
28,Lower,Female,2013,0
28,Upper,Female,2013,0
29,Lower,Female,2013,0
29,Upper,Female,2013,0
30,Lower,Female,2013,0
30,Upper,Female,2013,0
31,Lower,Female,2013,0
31,Upper,Female,2013,1
32,Lower,Female,2013,0
32,Upper,Female,2013,0
33,Lower,Female,2013,0
33,Upper,Female,2013,1
34,Lower,Female,2013,0
34,Upper,Female,2013,0
35,Lower,Female,2013,1
35,Upper,Female,2013,1
36,Lower,Female,2013,2
36,Upper,Female,2013,0
37,Lower,Female,2013,0
37,Upper,Female,2013,0
38,Lower,Female,2013,0
38,Upper,Female,2013,0
39,Lower,Female,2013,0
39,Upper,Female,2013,0
40,Lower,Female,2013,0
40,Upper,Female,2013,1
41,Lower,Female,2013,1
41,Upper,Female,2013,0
42,Lower,Female,2013,0
42,Upper,Female,2013,0
43,Lower,Female,2013,0
43,Upper,Female,2013,0
44,Lower,Female,2013,1
44,Upper,Female,2013,1
45,Lower,Female,2013,0
45,Upper,Female,2013,0
46,Lower,Female,2013,1
46,Upper,Female,2013,0
47,Lower,Female,2013,1
47,Upper,Female,2013,1
48,Lower,Female,2013,1
48,Upper,Female,2013,1
49,Lower,Female,2013,1
49,Upper,Female,2013,0
50,Lower,Female,2013,1
50,Upper,Female,2013,0
51,Lower,Female,2013,0
51,Upper,Female,2013,1
52,Lower,Female,2013,0
52,Upper,Female,2013,1
53,Lower,Female,2013,1
53,Upper,Female,2013,3
54,Lower,Female,2013,0
54,Upper,Female,2013,2
55,Lower,Female,2013,0
55,Upper,Female,2013,1
56,Lower,Female,2013,2
56,Upper,Female,2013,0
57,Lower,Female,2013,2
57,Upper,Female,2013,0
58,Lower,Female,2013,1
58,Upper,Female,2013,1
59,Lower,Female,2013,1
59,Upper,Female,2013,0
60,Lower,Female,2013,0
60,Upper,Female,2013,0
61,Lower,Female,2013,2
61,Upper,Female,2013,2
62,Lower,Female,2013,2
62,Upper,Female,2013,3
63,Lower,Female,2013,0
63,Upper,Female,2013,1
64,Lower,Female,2013,0
64,Upper,Female,2013,1
65,Lower,Female,2013,2
65,Upper,Female,2013,0
66,Lower,Female,2013,3
66,Upper,Female,2013,2
67,Lower,Female,2013,3
67,Upper,Female,2013,2
68,Lower,Female,2013,4
68,Upper,Female,2013,3
69,Lower,Female,2013,4
69,Upper,Female,2013,2
70,Lower,Female,2013,1
70,Upper,Female,2013,5
71,Lower,Female,2013,3
71,Upper,Female,2013,1
72,Lower,Female,2013,2
72,Upper,Female,2013,0
73,Lower,Female,2013,1
73,Upper,Female,2013,5
74,Lower,Female,2013,1
74,Upper,Female,2013,4
75,Lower,Female,2013,1
75,Upper,Female,2013,1
76,Lower,Female,2013,4
76,Upper,Female,2013,3
77,Lower,Female,2013,4
77,Upper,Female,2013,2
78,Lower,Female,2013,4
78,Upper,Female,2013,3
79,Lower,Female,2013,5
79,Upper,Female,2013,2
80,Lower,Female,2013,2
80,Upper,Female,2013,1
81,Lower,Female,2013,1
81,Upper,Female,2013,1
82,Lower,Female,2013,6
82,Upper,Female,2013,4
83,Lower,Female,2013,1
83,Upper,Female,2013,5
84,Lower,Female,2013,1
84,Upper,Female,2013,1
85,Lower,Female,2013,2
85,Upper,Female,2013,1
86,Lower,Female,2013,2
86,Upper,Female,2013,3
87,Lower,Female,2013,1
87,Upper,Female,2013,3
88,Lower,Female,2013,1
88,Upper,Female,2013,3
89,Lower,Female,2013,1
89,Upper,Female,2013,0
90,Lower,Female,2013,0
90,Upper,Female,2013,1
91,Lower,Female,2013,1
91,Upper,Female,2013,0
92,Lower,Female,2013,0
92,Upper,Female,2013,1
93,Lower,Female,2013,0
93,Upper,Female,2013,1
94,Lower,Female,2013,0
